matricula_id,genero_id,edad,rango_edad_id,anio_ingreso,semestre_ingreso,institucion_id,carrera_id,via_ingreso_id,comuna_id
554289,1,22,2,2018,Primer semestre,11,190,5,147
554366,2,18,1,2021,Primer semestre,1,308,5,147
554381,1,47,6,2021,Primer semestre,10,92,5,147
554390,2,46,6,2020,Primer semestre,14,81,5,147
554413,2,22,2,2018,Primer semestre,10,185,5,147
554531,2,19,1,2020,Primer semestre,11,312,5,147
554606,1,23,2,2018,Primer semestre,6,142,5,147
554640,1,24,2,2019,Primer semestre,7,238,5,147
554646,1,20,2,2020,Primer semestre,2,272,5,147
554697,1,25,3,2016,Primer semestre,9,5,5,147
554770,2,21,2,2019,Primer semestre,1,55,5,147
554792,2,22,2,2020,Primer semestre,1,69,5,147
554799,1,23,2,2021,Primer semestre,7,295,5,147
554803,1,19,1,2020,Primer semestre,2,279,5,147
554820,1,23,2,2017,Primer semestre,11,190,5,147
554839,2,26,3,2018,Primer semestre,11,190,5,147
554857,1,21,2,2020,Primer semestre,5,296,5,147
554901,1,21,2,2018,Primer semestre,5,120,5,147
554975,2,24,2,2018,Primer semestre,11,231,5,147
554976,2,25,3,2019,Primer semestre,10,229,10,147
555006,2,24,2,2018,Primer semestre,9,5,5,147
555061,2,19,1,2021,Primer semestre,6,18,5,147
555265,1,23,2,2017,Primer semestre,9,74,5,147
555278,2,28,3,2021,Primer semestre,1,54,5,147
555279,2,28,3,2021,Primer semestre,5,278,5,147
555298,2,38,5,2011,Primer semestre,13,35,5,147
555311,1,22,2,2019,Primer semestre,10,211,5,147
555340,1,23,2,2019,Primer semestre,2,292,5,147
555365,1,29,3,2012,Primer semestre,9,5,5,147
555383,2,24,2,2021,Primer semestre,8,305,5,147
555387,2,19,1,2021,Primer semestre,13,182,5,147
555460,1,22,2,2019,Primer semestre,10,82,5,147
555465,1,19,1,2021,Primer semestre,2,262,5,147
555466,1,26,3,2013,Primer semestre,9,183,5,147
555510,2,27,3,2021,Primer semestre,2,246,5,147
555511,1,32,4,2021,Primer semestre,2,279,5,147
555534,2,19,1,2021,Primer semestre,6,100,5,147
555542,1,23,2,2018,Primer semestre,10,229,5,147
555594,2,19,1,2020,Primer semestre,10,63,5,147
555625,1,37,5,2020,Primer semestre,7,295,5,147
555667,1,20,2,2019,Primer semestre,11,319,5,147
555730,1,24,2,2018,Primer semestre,15,236,5,147
555749,2,23,2,2021,Primer semestre,7,89,5,147
555919,1,29,3,2019,Primer semestre,6,129,3,147
555930,1,27,3,2018,Primer semestre,15,186,5,147
556024,2,19,1,2020,Primer semestre,2,272,5,147
556081,1,20,2,2019,Primer semestre,8,305,5,147
556179,1,25,3,2020,Primer semestre,6,40,5,147
556197,2,21,2,2020,Primer semestre,10,216,5,147
556406,1,26,3,2017,Primer semestre,13,60,5,147
556576,1,21,2,2020,Primer semestre,10,207,5,147
556577,1,21,2,2021,Primer semestre,6,4,5,147
556591,1,24,2,2021,Primer semestre,8,304,5,147
556639,1,19,1,2021,Primer semestre,5,268,5,147
556705,2,19,1,2021,Primer semestre,9,83,5,147
556818,2,26,3,2017,Primer semestre,11,188,2,147
556936,1,22,2,2018,Primer semestre,9,59,7,147
556970,2,23,2,2017,Primer semestre,9,74,6,147
556975,2,21,2,2021,Primer semestre,1,316,5,147
557014,1,20,2,2020,Primer semestre,10,207,5,147
557015,2,20,2,2020,Primer semestre,10,82,5,147
557038,1,26,3,2017,Primer semestre,10,207,5,147
557078,1,22,2,2018,Primer semestre,15,108,5,147
557079,2,23,2,2020,Primer semestre,1,308,5,147
557108,2,19,1,2020,Primer semestre,11,78,5,147
557174,1,18,1,2021,Primer semestre,10,229,6,147
557193,2,19,1,2021,Primer semestre,6,139,5,147
557205,1,46,6,2020,Primer semestre,13,35,5,147
557369,2,21,2,2019,Primer semestre,9,83,5,147
557370,2,20,2,2019,Primer semestre,5,120,5,147
557381,2,24,2,2017,Primer semestre,15,109,3,147
557487,2,22,2,2018,Primer semestre,10,30,5,147
557492,2,24,2,2018,Primer semestre,10,229,4,147
557659,2,20,2,2019,Primer semestre,9,59,5,147
557748,2,19,1,2021,Primer semestre,10,143,5,147
557759,1,22,2,2017,Primer semestre,10,318,6,147
557803,1,24,2,2018,Primer semestre,1,281,5,147
557813,1,37,5,2019,Primer semestre,2,273,5,147
557908,2,21,2,2018,Primer semestre,9,183,5,147
557946,2,18,1,2021,Primer semestre,11,6,5,147
557955,1,39,5,2018,Primer semestre,10,57,3,147
557959,1,18,1,2021,Primer semestre,9,183,5,147
557962,2,24,2,2019,Primer semestre,8,305,5,147
557967,1,37,5,2020,Primer semestre,14,230,5,147
558217,1,23,2,2021,Primer semestre,1,66,9,147
558281,1,23,2,2017,Primer semestre,10,63,5,147
558305,1,22,2,2018,Primer semestre,7,241,5,147
558311,2,21,2,2020,Primer semestre,10,14,5,147
558327,2,22,2,2020,Primer semestre,1,54,5,147
558328,1,22,2,2019,Segundo semestre,10,214,2,147
558335,2,24,2,2018,Primer semestre,10,194,5,147
558336,2,24,2,2018,Primer semestre,10,39,5,147
558405,1,19,1,2021,Primer semestre,11,202,5,147
558430,2,21,2,2020,Primer semestre,10,63,5,147
558431,2,21,2,2021,Primer semestre,11,61,5,147
558461,1,26,3,2020,Primer semestre,3,253,9,147
558608,1,24,2,2018,Primer semestre,6,70,5,147
558656,1,21,2,2019,Primer semestre,10,185,5,147
558895,1,21,2,2018,Primer semestre,11,188,5,147
558948,2,24,2,2021,Primer semestre,1,290,3,147
558981,2,21,2,2019,Primer semestre,10,318,5,147
559037,1,27,3,2019,Primer semestre,2,273,5,147
559087,2,22,2,2021,Primer semestre,5,280,5,147
559122,1,26,3,2017,Primer semestre,9,5,5,147
559147,2,27,3,2019,Primer semestre,15,115,5,147
559303,1,25,3,2021,Primer semestre,10,214,5,147
559389,1,22,2,2017,Primer semestre,10,229,5,147
559457,2,21,2,2019,Primer semestre,6,144,5,147
559458,1,21,2,2021,Primer semestre,5,268,5,147
559579,1,24,2,2020,Primer semestre,10,204,5,147
559639,2,28,3,2020,Primer semestre,2,279,5,147
559686,1,18,1,2021,Primer semestre,1,66,9,147
559715,1,24,2,2017,Primer semestre,5,120,5,147
559798,1,25,3,2017,Primer semestre,13,51,5,147
559884,1,22,2,2021,Primer semestre,5,280,5,147
559993,1,21,2,2020,Primer semestre,1,23,5,147
559998,2,32,4,2019,Primer semestre,13,60,5,147
560139,1,19,1,2020,Primer semestre,6,70,5,147
560140,1,19,1,2021,Primer semestre,10,63,6,147
560145,1,36,5,2020,Primer semestre,7,244,5,147
560146,2,23,2,2017,Primer semestre,11,312,5,147
560344,1,29,3,2017,Primer semestre,15,186,5,147
560371,2,29,3,2020,Primer semestre,3,259,9,147
560490,1,35,5,2020,Primer semestre,5,287,5,147
560502,2,19,1,2021,Primer semestre,6,144,5,147
560524,2,19,1,2020,Primer semestre,9,183,5,147
560542,2,27,3,2018,Primer semestre,6,20,5,147
560580,1,19,1,2020,Primer semestre,11,190,5,147
560588,2,37,5,2019,Primer semestre,2,267,5,147
560657,1,34,4,2021,Primer semestre,6,103,5,147
560741,1,34,4,2020,Primer semestre,5,261,5,147
560769,1,23,2,2019,Primer semestre,11,26,5,147
560819,1,35,5,2015,Primer semestre,13,151,3,147
560874,1,24,2,2018,Primer semestre,11,190,5,147
561023,2,29,3,2017,Primer semestre,13,232,5,147
561040,2,28,3,2020,Primer semestre,1,12,2,147
561095,2,21,2,2020,Primer semestre,6,4,5,147
561184,1,23,2,2018,Primer semestre,15,317,5,147
561191,1,21,2,2019,Primer semestre,9,5,5,147
561194,1,26,3,2016,Primer semestre,7,295,5,147
561197,2,23,2,2020,Primer semestre,1,54,5,147
561334,2,19,1,2021,Primer semestre,1,66,2,147
561362,2,21,2,2019,Primer semestre,9,33,5,147
561435,1,34,4,2019,Primer semestre,14,315,5,147
561598,1,22,2,2018,Primer semestre,9,59,5,147
561628,1,19,1,2021,Primer semestre,13,232,5,147
561765,2,24,2,2020,Primer semestre,4,243,5,147
561793,1,24,2,2020,Primer semestre,6,3,1,147
561917,1,27,3,2021,Primer semestre,8,304,5,147
561957,2,21,2,2019,Primer semestre,13,182,5,147
561987,2,24,2,2016,Primer semestre,9,183,5,147
562000,1,19,1,2020,Primer semestre,9,183,7,147
562013,1,19,1,2020,Primer semestre,10,30,6,147
562020,2,28,3,2012,Primer semestre,13,151,5,147
562118,1,24,2,2017,Primer semestre,10,210,5,147
562128,1,21,2,2019,Primer semestre,10,216,5,147
562184,2,22,2,2019,Primer semestre,15,317,5,147
562240,2,20,2,2021,Primer semestre,8,303,5,147
562267,1,21,2,2018,Primer semestre,13,151,5,147
562380,2,23,2,2019,Segundo semestre,9,5,2,147
562409,2,34,4,2020,Primer semestre,8,301,5,147
562577,2,24,2,2018,Primer semestre,11,78,2,147
562621,2,22,2,2019,Primer semestre,5,260,5,147
562644,1,23,2,2021,Primer semestre,8,227,5,147
562683,1,42,6,2019,Primer semestre,8,227,5,147
562758,2,26,3,2020,Primer semestre,1,23,5,147
562768,2,21,2,2020,Primer semestre,8,306,5,147
562781,1,20,2,2019,Primer semestre,11,188,5,147
562858,2,37,5,2021,Primer semestre,13,151,5,147
562874,1,21,2,2018,Primer semestre,9,83,5,147
562926,2,18,1,2021,Primer semestre,1,281,5,147
562939,2,19,1,2020,Primer semestre,13,151,5,147
563070,1,23,2,2021,Primer semestre,2,267,5,147
563075,1,19,1,2020,Primer semestre,9,59,5,147
563157,1,23,2,2019,Primer semestre,11,202,5,147
563275,1,22,2,2019,Primer semestre,13,232,5,147
563417,1,21,2,2021,Primer semestre,11,188,5,147
563508,1,27,3,2020,Primer semestre,3,253,9,147
563553,1,19,1,2021,Primer semestre,7,241,5,147
563561,2,24,2,2018,Primer semestre,9,83,5,147
563563,2,22,2,2018,Primer semestre,6,129,5,147
563572,1,27,3,2018,Primer semestre,10,30,5,147
563627,1,21,2,2018,Primer semestre,11,190,5,147
563783,1,22,2,2020,Primer semestre,5,269,5,147
563807,1,34,4,2018,Primer semestre,4,245,5,147
563810,2,22,2,2021,Primer semestre,1,281,5,147
563882,2,18,1,2021,Primer semestre,5,280,5,147
563897,2,20,2,2019,Primer semestre,7,241,5,147
563927,2,29,3,2021,Primer semestre,2,262,5,147
563933,1,22,2,2018,Primer semestre,15,317,5,147
564091,1,24,2,2016,Primer semestre,10,77,5,147
564117,2,42,6,2021,Primer semestre,13,35,5,147
564124,2,21,2,2021,Primer semestre,6,18,5,147
564235,2,22,2,2019,Primer semestre,1,8,5,147
564279,1,27,3,2017,Primer semestre,13,60,5,147
564358,1,27,3,2019,Primer semestre,10,210,5,147
564360,1,31,4,2017,Primer semestre,11,208,2,147
564389,1,21,2,2021,Primer semestre,10,193,11,147
564428,1,19,1,2021,Primer semestre,10,318,5,147
564441,1,21,2,2020,Primer semestre,2,284,5,147
564610,1,21,2,2019,Primer semestre,10,229,5,147
564627,1,22,2,2021,Primer semestre,8,227,5,147
564636,1,19,1,2021,Primer semestre,10,57,5,147
564733,2,61,6,2021,Primer semestre,2,152,5,147
564947,2,21,2,2018,Primer semestre,10,113,5,147
565016,2,19,1,2021,Primer semestre,1,1,9,147
565110,1,42,6,2021,Primer semestre,13,35,5,147
565133,1,23,2,2021,Primer semestre,13,64,5,147
565271,2,24,2,2018,Primer semestre,9,5,5,147
565327,1,26,3,2020,Primer semestre,5,268,5,147
565380,2,24,2,2019,Primer semestre,10,39,5,147
565381,2,24,2,2015,Primer semestre,5,120,5,147
565467,1,27,3,2018,Primer semestre,7,89,5,147
565592,1,19,1,2021,Primer semestre,10,318,5,147
565691,1,26,3,2017,Primer semestre,10,39,5,147
565708,1,32,4,2020,Primer semestre,2,279,5,147
565852,1,20,2,2019,Primer semestre,10,229,5,147
565869,1,26,3,2019,Primer semestre,6,40,5,147
565873,1,22,2,2020,Primer semestre,1,67,5,147
565886,2,32,4,2014,Primer semestre,9,76,5,147
565895,1,21,2,2019,Primer semestre,10,82,5,147
565968,1,34,4,2014,Primer semestre,12,233,5,147
566031,2,24,2,2017,Primer semestre,10,210,5,147
566082,2,27,3,2021,Primer semestre,6,139,5,147
566103,1,23,2,2017,Primer semestre,10,57,5,147
566126,1,19,1,2021,Primer semestre,13,60,5,147
566162,2,29,3,2021,Primer semestre,15,106,1,147
566324,2,27,3,2014,Primer semestre,9,74,5,147
566333,1,22,2,2019,Primer semestre,7,295,5,147
566334,1,22,2,2021,Primer semestre,7,244,1,147
566400,2,28,3,2020,Primer semestre,6,71,5,147
566474,2,22,2,2019,Primer semestre,13,32,5,147
566480,1,25,3,2018,Primer semestre,9,183,5,147
566497,1,27,3,2021,Primer semestre,13,182,5,147
566606,1,38,5,2021,Primer semestre,5,270,2,147
566648,2,24,2,2021,Primer semestre,10,160,5,147
566649,2,24,2,2017,Primer semestre,10,113,5,147
566679,2,20,2,2019,Primer semestre,6,144,5,147
566788,2,19,1,2021,Primer semestre,13,151,5,147
566832,2,21,2,2018,Primer semestre,10,30,5,147
566847,1,39,5,2018,Primer semestre,15,107,5,147
566960,1,23,2,2021,Primer semestre,6,3,1,147
566965,1,35,5,2020,Primer semestre,5,11,5,147
566972,2,22,2,2021,Primer semestre,6,20,1,147
567103,1,22,2,2021,Primer semestre,11,231,5,147
567135,1,32,4,2018,Primer semestre,3,252,5,147
567136,1,31,4,2020,Segundo semestre,3,257,9,147
567142,1,21,2,2019,Primer semestre,10,57,5,147
567155,1,19,1,2021,Primer semestre,2,272,5,147
567192,1,20,2,2021,Primer semestre,8,304,5,147
567240,2,22,2,2020,Primer semestre,1,308,2,147
567244,2,50,6,2021,Primer semestre,8,227,5,147
567317,1,20,2,2019,Primer semestre,10,229,5,147
567375,2,23,2,2018,Primer semestre,10,210,5,147
567418,2,21,2,2020,Primer semestre,1,1,5,147
567422,2,20,2,2019,Primer semestre,10,82,5,147
567489,1,19,1,2021,Primer semestre,8,305,5,147
567572,1,23,2,2016,Primer semestre,9,59,5,147
567740,1,26,3,2021,Primer semestre,8,226,5,147
567763,1,22,2,2021,Primer semestre,13,60,5,147
567819,2,23,2,2019,Primer semestre,9,76,5,147
567825,1,24,2,2017,Primer semestre,15,186,5,147
567920,2,31,4,2018,Primer semestre,1,8,5,147
567927,2,21,2,2019,Primer semestre,1,8,5,147
567958,1,21,2,2021,Primer semestre,5,280,5,147
568183,2,19,1,2021,Primer semestre,1,53,5,147
568228,1,20,2,2019,Primer semestre,9,183,5,147
568361,2,19,1,2021,Primer semestre,11,231,5,147
568369,1,39,5,2019,Segundo semestre,3,247,9,147
568611,2,24,2,2018,Primer semestre,6,136,5,147
568671,1,25,3,2019,Primer semestre,11,190,1,147
568672,2,25,3,2018,Primer semestre,2,223,5,147
568766,1,23,2,2018,Primer semestre,10,39,3,147
568857,1,38,5,2021,Primer semestre,13,235,5,147
568891,1,19,1,2020,Primer semestre,1,154,5,147
568925,1,21,2,2019,Primer semestre,5,296,5,147
568940,1,22,2,2020,Primer semestre,5,280,5,147
568953,1,26,3,2017,Primer semestre,13,60,5,147
569041,1,35,5,2018,Primer semestre,10,63,4,147
569140,2,32,4,2010,Primer semestre,10,82,5,147
569194,1,23,2,2019,Primer semestre,6,3,1,147
569312,1,23,2,2021,Primer semestre,1,1,5,147
569507,1,21,2,2019,Primer semestre,10,185,5,147
569558,2,21,2,2018,Primer semestre,10,214,5,147
569588,1,46,6,2019,Primer semestre,14,234,5,147
569618,1,19,1,2021,Primer semestre,1,309,5,147
569633,1,19,1,2021,Primer semestre,9,74,5,147
569677,1,23,2,2017,Primer semestre,10,39,5,147
569772,2,21,2,2020,Primer semestre,9,5,5,147
569843,1,19,1,2020,Primer semestre,10,216,5,147
570027,1,47,6,2021,Primer semestre,4,105,5,147
570107,1,19,1,2020,Primer semestre,10,207,5,147
570124,1,29,3,2013,Primer semestre,11,61,5,147
570216,1,23,2,2020,Primer semestre,8,305,5,147
570255,2,20,2,2019,Primer semestre,10,77,5,147
570422,1,23,2,2018,Primer semestre,10,318,5,147
570444,1,18,1,2021,Primer semestre,10,207,5,147
570580,1,24,2,2019,Primer semestre,8,305,5,147
570597,2,29,3,2020,Primer semestre,1,179,5,147
570730,2,29,3,2020,Primer semestre,4,245,5,147
570751,2,32,4,2021,Primer semestre,5,266,5,147
570898,2,19,1,2021,Primer semestre,1,308,5,147
570916,1,21,2,2019,Primer semestre,11,206,6,147
570931,1,23,2,2020,Primer semestre,2,279,5,147
570955,1,22,2,2017,Primer semestre,10,39,5,147
570966,1,19,1,2020,Primer semestre,2,279,5,147
571001,1,44,6,2021,Primer semestre,10,92,5,147
571009,1,18,1,2021,Primer semestre,11,61,5,147
571010,1,18,1,2021,Primer semestre,13,60,5,147
571077,1,18,1,2021,Primer semestre,10,207,11,147
571110,1,61,6,2015,Primer semestre,14,34,5,147
571276,1,22,2,2018,Primer semestre,11,231,5,147
571333,2,23,2,2018,Primer semestre,9,5,5,147
571370,1,20,2,2019,Primer semestre,11,218,5,147
571508,2,19,1,2021,Primer semestre,6,18,5,147
571530,2,19,1,2021,Primer semestre,10,82,5,147
571569,2,23,2,2018,Primer semestre,4,243,5,147
571575,1,21,2,2020,Primer semestre,11,231,5,147
571594,1,27,3,2019,Primer semestre,6,4,2,147
571685,1,22,2,2021,Primer semestre,10,229,5,147
571720,1,21,2,2020,Primer semestre,13,60,5,147
571833,1,23,2,2017,Primer semestre,10,63,5,147
571886,1,22,2,2018,Primer semestre,2,279,5,147
572019,2,21,2,2018,Primer semestre,6,136,5,147
572052,1,29,3,2010,Primer semestre,9,183,5,147
572063,1,18,1,2021,Primer semestre,10,229,5,147
572122,1,56,6,2020,Segundo semestre,11,173,5,147
572317,2,22,2,2019,Primer semestre,10,210,5,147
572369,1,24,2,2016,Primer semestre,9,183,5,147
572372,1,23,2,2019,Primer semestre,11,202,1,147
572458,1,31,4,2019,Primer semestre,2,273,5,147
572498,2,20,2,2020,Primer semestre,8,306,5,147
572499,2,20,2,2020,Primer semestre,6,100,5,147
572624,1,24,2,2021,Primer semestre,10,318,5,147
572751,1,22,2,2019,Primer semestre,2,223,5,147
572890,1,25,3,2015,Primer semestre,11,319,5,147
572972,1,24,2,2020,Primer semestre,1,66,5,147
573096,1,21,2,2020,Primer semestre,4,184,5,147
573104,2,20,2,2020,Primer semestre,10,143,5,147
573105,2,20,2,2019,Primer semestre,10,82,5,147
573190,2,18,1,2021,Primer semestre,6,100,5,147
573253,2,19,1,2020,Primer semestre,6,136,5,147
573270,1,52,6,2019,Primer semestre,7,295,5,147
573324,1,19,1,2021,Primer semestre,8,299,5,147
573773,1,22,2,2018,Primer semestre,9,73,6,147
573798,1,19,1,2020,Primer semestre,8,297,5,147
573830,1,23,2,2019,Primer semestre,15,317,5,147
573848,1,23,2,2018,Primer semestre,10,57,5,147
573865,2,22,2,2020,Primer semestre,6,136,1,147
573932,2,20,2,2021,Primer semestre,6,20,5,147
573979,2,30,4,2019,Primer semestre,5,90,5,147
574019,2,19,1,2021,Primer semestre,10,195,5,147
574060,1,21,2,2018,Primer semestre,10,229,5,147
574108,2,23,2,2017,Primer semestre,10,77,5,147
574224,1,30,4,2017,Primer semestre,13,60,5,147
574235,2,34,4,2021,Primer semestre,8,227,5,147
574237,1,21,2,2020,Primer semestre,11,231,5,147
574249,2,25,3,2018,Primer semestre,6,4,5,147
574462,1,41,6,2020,Primer semestre,13,235,5,147
574475,1,19,1,2021,Primer semestre,7,241,5,147
574542,2,22,2,2018,Primer semestre,9,76,5,147
574553,1,21,2,2020,Primer semestre,8,305,5,147
574587,2,19,1,2021,Primer semestre,1,290,5,147
574592,1,37,5,2020,Primer semestre,5,280,5,147
574636,2,34,4,2020,Primer semestre,14,81,5,147
574664,2,19,1,2021,Primer semestre,6,149,9,147
574684,1,21,2,2020,Primer semestre,3,253,9,147
574690,1,19,1,2021,Primer semestre,10,185,5,147
574776,2,18,1,2021,Primer semestre,9,33,5,147
574814,1,24,2,2017,Primer semestre,10,185,5,147
574847,2,26,3,2014,Primer semestre,9,33,5,147
574878,1,38,5,2018,Primer semestre,3,253,5,147
574895,2,24,2,2020,Primer semestre,1,66,5,147
574902,1,22,2,2020,Primer semestre,15,106,3,147
574969,1,48,6,2020,Primer semestre,2,267,5,147
575034,1,25,3,2021,Primer semestre,14,87,5,147
575046,1,26,3,2017,Primer semestre,10,194,5,147
575065,1,28,3,2018,Primer semestre,14,62,5,147
575090,1,27,3,2017,Primer semestre,15,317,5,147
575100,1,33,4,2020,Primer semestre,3,247,9,147
575242,2,39,5,2018,Primer semestre,4,245,5,147
575336,2,22,2,2019,Primer semestre,13,32,5,147
575414,1,29,3,2013,Primer semestre,9,183,5,147
575454,1,27,3,2021,Primer semestre,2,276,5,147
575472,2,19,1,2021,Primer semestre,6,129,5,147
575525,2,23,2,2018,Primer semestre,6,18,5,147
575589,1,23,2,2018,Primer semestre,10,207,5,147
575628,2,41,6,2020,Primer semestre,14,87,5,147
575786,2,33,4,2019,Primer semestre,8,228,5,147
575797,1,20,2,2021,Primer semestre,7,241,5,147
575945,2,20,2,2019,Primer semestre,11,206,5,147
576036,1,24,2,2016,Primer semestre,11,217,5,147
576042,1,22,2,2020,Primer semestre,8,305,5,147
576043,2,22,2,2017,Primer semestre,13,151,5,147
576177,2,39,5,2021,Primer semestre,7,295,5,147
576211,2,20,2,2020,Primer semestre,9,83,5,147
576278,2,23,2,2018,Primer semestre,11,312,5,147
576341,2,39,5,2018,Primer semestre,10,175,5,147
576345,1,24,2,2016,Primer semestre,9,5,5,147
576451,1,19,1,2021,Primer semestre,7,241,5,147
576522,1,29,3,2020,Primer semestre,3,258,5,147
576647,1,22,2,2019,Primer semestre,1,281,5,147
576648,1,22,2,2019,Primer semestre,11,231,5,147
576666,2,19,1,2021,Primer semestre,11,231,5,147
576680,2,22,2,2019,Primer semestre,1,12,5,147
576703,2,32,4,2021,Primer semestre,5,270,5,147
576802,2,26,3,2020,Primer semestre,2,267,5,147
576812,1,29,3,2010,Primer semestre,11,220,5,147
576836,1,24,2,2018,Primer semestre,2,246,5,147
576874,2,29,3,2019,Primer semestre,6,137,5,147
576925,1,24,2,2020,Segundo semestre,9,156,5,147
576926,1,24,2,2016,Primer semestre,9,5,5,147
577005,1,18,1,2021,Primer semestre,9,183,5,147
577016,1,21,2,2019,Primer semestre,10,318,5,147
577049,1,18,1,2021,Primer semestre,2,292,5,147
577176,2,24,2,2018,Segundo semestre,10,207,2,147
577361,2,22,2,2017,Primer semestre,15,121,5,147
577484,1,37,5,2019,Primer semestre,4,245,5,147
577509,1,21,2,2021,Primer semestre,9,5,5,147
577529,1,22,2,2021,Primer semestre,8,304,5,147
577546,2,22,2,2019,Primer semestre,7,131,5,147
577640,2,19,1,2021,Primer semestre,11,6,5,147
577702,1,20,2,2020,Primer semestre,10,82,5,147
577761,1,19,1,2020,Primer semestre,2,279,5,147
577767,1,24,2,2018,Primer semestre,11,188,2,147
577931,1,24,2,2016,Primer semestre,11,61,5,147
577937,2,36,5,2021,Primer semestre,13,182,5,147
578007,1,24,2,2020,Primer semestre,5,296,5,147
578014,1,21,2,2019,Primer semestre,9,59,5,147
578028,2,22,2,2020,Primer semestre,1,12,5,147
578029,1,22,2,2018,Primer semestre,11,190,5,147
578100,1,24,2,2019,Primer semestre,14,230,5,147
578101,1,26,3,2020,Primer semestre,8,228,5,147
578108,2,20,2,2020,Primer semestre,6,70,5,147
578195,1,27,3,2021,Primer semestre,3,251,9,147
578220,1,21,2,2020,Primer semestre,9,183,5,147
578242,2,21,2,2018,Primer semestre,10,82,6,147
578430,1,26,3,2021,Primer semestre,3,253,9,147
578490,2,20,2,2021,Primer semestre,6,138,5,147
578506,1,19,1,2020,Primer semestre,9,33,5,147
578512,1,22,2,2019,Primer semestre,10,211,5,147
578578,1,21,2,2019,Primer semestre,11,206,5,147
